group	fill	clickSelects
22	#FFFFFF	749
23	#FFFFFF	749
24	#FFFFFF	749
25	#FFFFFF	1541
28	#FFFFFF	749
30	#FFFFFF	798
31	#FFFFFF	798
32	#FFFFFF	798
33	#FFFFFF	256
34	#FFFFFF	256
37	#FFFFFF	256
39	#FFFFFF	256
40	#FFFFFF	256
41	#FFFFFF	301
44	#FFFFFF	749
46	#FFFFFF	1541
71	#FFFFFF	1541
72	#FFFFFF	749
73	#FFFFFF	749
74	#FFFFFF	749
76	#FFFFFF	798
77	#FFFFFF	798
78	#FFFFFF	798
79	#FFFFFF	749
80	#FFFFFF	798
82	#FFFFFF	749
83	#FFFFFF	749
84	#FFFFFF	256
85	#FFFFFF	256
87	#FFFFFF	256
88	#FFFFFF	749
89	#FFFFFF	256
90	#FFFFFF	256
91	#FFFFFF	749
92	#FFFFFF	301
96	#FFFFFF	749
97	#FFFFFF	1541
121	#FFFFFF	749
122	#FFFFFF	1541
124	#FFFFFF	798
126	#FFFFFF	3394
127	#FFFFFF	749
128	#FFFFFF	798
129	#FFFFFF	798
130	#FFFFFF	798
131	#FFFFFF	798
132	#FFFFFF	798
133	#FFFFFF	749
134	#FFFFFF	256
135	#FFFFFF	749
136	#FFFFFF	749
139	#FFFFFF	256
140	#FFFFFF	256
141	#FFFFFF	749
145	#FFFFFF	301
146	#FFFFFF	749
162	#FFFFFF	256
163	#FFFFFF	256
164	#FFFFFF	256
166	#FFFFFF	256
167	#FFFFFF	256
168	#FFFFFF	256
169	#FFFFFF	256
170	#FFFFFF	2038
171	#FFFFFF	2038
172	#FFFFFF	3077
174	#FFFFFF	192
175	#FFFFFF	749
177	#FFFFFF	192
178	#FFFFFF	192
179	#FFFFFF	749
180	#FFFFFF	192
181	#FFFFFF	749
189	#FFFFFF	749
190	#FFFFFF	191
193	#FFFFFF	191
194	#FFFFFF	191
197	#FFFFFF	2469
212	#FFFFFF	256
213	#FFFFFF	256
214	#FFFFFF	3556
215	#FFFFFF	256
217	#FFFFFF	256
218	#FFFFFF	2038
219	#FFFFFF	2038
220	#FFFFFF	2038
221	#FFFFFF	2038
222	#FFFFFF	2038
223	#FFFFFF	2038
224	#FFFFFF	192
225	#FFFFFF	749
226	#FFFFFF	749
228	#FFFFFF	192
229	#FFFFFF	192
232	#FFFFFF	749
236	#FFFFFF	749
240	#FFFFFF	191
242	#FFFFFF	191
243	#FFFFFF	191
244	#FFFFFF	191
