group	x	y	showSelected1
1	22180	24	93
2	22230	24	93
2	22230	24	59
2	22230	24	955
2	22230	24	237
2	22230	24	3896
2	22230	24	3596
3	22230	74	237
6	22280	74	237
6	22280	74	955
6	22280	74	59
6	22280	74	1971
6	22280	74	1561
6	22280	74	1891
6	22280	74	4115
6	22280	74	93
6	22280	74	2370
6	22280	74	3203
6	22280	74	4741
5	22280	124	59
8	22330	124	59
8	22330	124	2429
8	22330	124	363
8	22330	124	1278
8	22330	124	1213
8	22330	124	428
8	22330	124	1983
8	22330	124	4699
8	22330	124	1942
8	22330	124	4855
8	22330	124	2428
8	22330	124	4686
9	22330	174	1278
13	22380	174	1278
13	22380	174	428
13	22380	174	103
13	22380	174	624
13	22380	174	62
13	22380	174	2284
13	22380	174	986
13	22380	174	1034
13	22380	174	4442
13	22380	174	3200
13	22380	174	2449
13	22380	174	2016
14	22380	224	62
19	22430	224	62
19	22430	224	2201
19	22430	224	1230
19	22430	224	1018
19	22430	224	1955
19	22430	224	4401
19	22430	224	1514
19	22430	224	806
19	22430	224	672
19	22430	224	2719
19	22430	224	2887
19	22430	224	428
19	22430	224	5156
19	22430	224	2348
19	22430	224	2696
19	22430	224	3560
19	22430	224	3956
20	22430	274	62
26	22480	274	62
26	22480	274	4073
26	22480	274	1500
26	22480	274	1117
26	22480	274	293
26	22480	274	1900
26	22480	274	4401
26	22480	274	1686
26	22480	274	4925
26	22480	274	1115
26	22480	274	189
26	22480	274	4114
26	22480	274	119
26	22480	274	1879
26	22480	274	1901
26	22480	274	513
26	22480	274	2177
26	22480	274	2710
26	22480	274	4667
27	22480	324	1117
27	22480	324	189
34	22530	324	189
34	22530	324	1165
34	22530	324	4661
34	22530	324	822
34	22530	324	207
34	22530	324	2841
34	22530	324	13
34	22530	324	1839
34	22530	324	239
34	22530	324	2987
34	22530	324	3194
34	22530	324	2554
34	22530	324	821
34	22530	324	2728
34	22530	324	293
34	22530	324	226
34	22530	324	794
34	22530	324	1109
34	22530	324	1325
34	22530	324	5111
34	22530	324	773
34	22530	324	4945
34	22530	324	2487
34	22530	324	2838
34	22530	324	4987
34	22530	324	1014
34	22530	324	3393
35	22530	374	13
35	22530	374	843
43	22580	374	13
43	22580	374	1199
43	22580	374	29
43	22580	374	351
43	22580	374	643
43	22580	374	1032
43	22580	374	45
43	22580	374	298
43	22580	374	2642
43	22580	374	843
43	22580	374	2059
43	22580	374	5208
43	22580	374	3039
43	22580	374	5171
43	22580	374	2526
43	22580	374	1503
43	22580	374	5054
43	22580	374	2784
43	22580	374	4750
43	22580	374	4088
