fill	x	y	xmin	xmax	ymin	ymax
#E0DCEE	22180	24	22155	22205	-1	49
#FCF8F7	22230	24	22205	22255	-1	49
#DDB8B3	22230	74	22205	22255	49	99
#FEFDFD	22280	74	22255	22305	49	99
#F5F3F9	22280	124	22255	22305	99	149
#FCFCFD	22330	124	22305	22355	99	149
#E7CBC7	22330	174	22305	22355	149	199
#FCF7F6	22380	174	22355	22405	149	199
#E4C5C1	22380	224	22355	22405	199	249
#FDF9F9	22430	224	22405	22455	199	249
#EFDBD9	22430	274	22405	22455	249	299
#FFFFFF	22480	274	22455	22505	249	299
#F3E3E1	22480	324	22455	22505	299	349
#FCFBFD	22530	324	22505	22555	299	349
#B5ACD7	22530	374	22505	22555	349	399
#F7F6FB	22580	374	22555	22605	349	399
#A197CC	22580	424	22555	22605	399	449
#FFFEFE	22630	424	22605	22655	399	449
#F9F8FB	22630	474	22605	22655	449	499
#E7E4F2	22680	474	22655	22705	449	499
#D1CAE6	22680	524	22655	22705	499	549
#F3F1F8	22730	524	22705	22755	499	549
#E0DBEE	22730	574	22705	22755	549	599
#E1DDEF	22780	574	22755	22805	549	599
#FAFAFC	22830	624	22805	22855	599	649
#3A3A98	22780	624	22755	22805	599	649
#FBFBFD	22280	24	22255	22305	-1	49
#FCFCFE	22380	124	22355	22405	99	149
#FDFDFE	22480	224	22455	22505	199	249
#FBFBFD	22580	324	22555	22605	299	349
#F3F2F9	22680	424	22655	22705	399	449
#E7E4F2	22780	524	22755	22805	499	549
#FBFAFD	22330	74	22305	22355	49	99
#FFFFFF	22430	174	22405	22455	149	199
#FDFDFE	22530	274	22505	22555	249	299
#FEFDFD	22630	374	22605	22655	349	399
#E2DDEF	22730	474	22705	22755	449	499
#F7F6FB	22830	574	22805	22855	549	599
#E3E0F0	22880	624	22855	22905	599	649
#FDFDFE	22330	24	22305	22355	-1	49
#F9F8FC	22380	74	22355	22405	49	99
#FDFDFE	22430	124	22405	22455	99	149
#FDFAF9	22480	174	22455	22505	149	199
#FFFEFE	22530	224	22505	22555	199	249
#FDFBFB	22580	274	22555	22605	249	299
#FCFBFD	22630	324	22605	22655	299	349
#FBF5F4	22680	374	22655	22705	349	399
#ECE9F5	22730	424	22705	22755	399	449
#F6F5FA	22780	474	22755	22805	449	499
#EAE7F4	22830	524	22805	22855	499	549
#FFFFFF	22880	574	22855	22905	549	599
#FAF9FC	22380	24	22355	22405	-1	49
#FDFDFE	22480	124	22455	22505	99	149
#FCF8F7	22580	224	22555	22605	199	249
#FCFCFE	22680	324	22655	22705	299	349
#FCF9F8	22880	524	22855	22905	499	549
#FFFFFF	22430	74	22405	22455	49	99
#FDFBFB	22530	174	22505	22555	149	199
#FFFFFF	22630	274	22605	22655	249	299
#FCFBFD	22730	374	22705	22755	349	399
#E8E5F3	22780	424	22755	22805	399	449
#EFEDF6	22830	474	22805	22855	449	499
#FBFAFD	22930	574	22905	22955	549	599
#F2F0F8	22430	24	22405	22455	-1	49
#F9F8FC	22480	74	22455	22505	49	99
#FCFBFD	22530	124	22505	22555	99	149
#FCFCFE	22580	174	22555	22605	149	199
#FDFAF9	22630	224	22605	22655	199	249
#FEFDFD	22680	274	22655	22705	249	299
#FDFBFB	22730	324	22705	22755	299	349
#F1EFF7	22780	374	22755	22805	349	399
#FFFFFF	22830	424	22805	22855	399	449
#F5F3F9	22880	474	22855	22905	449	499
#FEFEFF	22930	524	22905	22955	499	549
#FEFEFE	22480	24	22455	22505	-1	49
#F7F6FB	22580	124	22555	22605	99	149
#FEFEFF	22680	224	22655	22705	199	249
#FBFAFD	22780	324	22755	22805	299	349
#EEEBF6	22880	424	22855	22905	399	449
#F9F9FC	22530	74	22505	22555	49	99
#FDFDFE	22630	174	22605	22655	149	199
#FFFFFF	22730	274	22705	22755	249	299
#EBE8F4	22830	374	22805	22855	349	399
#FBF6F5	22930	474	22905	22955	449	499
#F2F0F8	22980	524	22955	23005	499	549
#F8F7FB	22530	24	22505	22555	-1	49
#FDFDFE	22580	74	22555	22605	49	99
#FCFBFD	22630	124	22605	22655	99	149
#FFFFFF	22680	174	22655	22705	149	199
#FDFBFA	22730	224	22705	22755	199	249
#FEFCFB	22780	274	22755	22805	249	299
#F1EFF8	22830	324	22805	22855	299	349
#F9F8FC	22880	374	22855	22905	349	399
#EEEBF6	22930	424	22905	22955	399	449
#FBFBFD	22980	474	22955	23005	449	499
#FFFFFF	22580	24	22555	22605	-1	49
#FCFCFD	22680	124	22655	22705	99	149
#FEFDFD	22780	224	22755	22805	199	249
#EBE8F4	22880	324	22855	22905	299	349
#F7F6FB	22630	74	22605	22655	49	99
#FCFCFD	22730	174	22705	22755	149	199
#FCF9F8	22830	274	22805	22855	249	299
#EFEDF6	22930	374	22905	22955	349	399
#FEFEFF	22980	424	22955	23005	399	449
#FBFAFD	23030	474	23005	23055	449	499
#FDFCFE	22630	24	22605	22655	-1	49
#F5F4FA	22680	74	22655	22705	49	99
#F6F5FA	22730	124	22705	22755	99	149
#FEFEFF	22780	174	22755	22805	149	199
#FCF9F9	22830	224	22805	22855	199	249
#F4F2F9	22880	274	22855	22905	249	299
#F0EEF7	22930	324	22905	22955	299	349
#F1EFF7	22980	374	22955	23005	349	399
#F3F2F9	23030	424	23005	23055	399	449
#FAF9FC	22680	24	22655	22705	-1	49
#F8F7FB	22780	124	22755	22805	99	149
#FBF5F5	22880	224	22855	22905	199	249
#F3F1F9	22980	324	22955	23005	299	349
#FDFCFE	22730	74	22705	22755	49	99
#FCFBFD	22830	174	22805	22855	149	199
#F2F1F8	22930	274	22905	22955	249	299
#FBF7F6	23030	374	23005	23055	349	399
#F6F5FA	23080	424	23055	23105	399	449
#FDFAFA	22730	24	22705	22755	-1	49
#F6F5FA	22780	74	22755	22805	49	99
#FAF9FC	22830	124	22805	22855	99	149
#FFFEFE	22880	174	22855	22905	149	199
#F8F7FB	22930	224	22905	22955	199	249
#F8F7FB	22980	274	22955	23005	249	299
