group	label	showSelected1
1	Cluster 4: 214/8262 pixels shown, logFC -4.4 to 4.9, log10(p) 0.0 to 3.4	4
1	Cluster 8: 1894/4474 pixels shown, logFC -4.6 to 4.4, log10(p) 0.0 to 3.6	8
1	Cluster 44: 759/8438 pixels shown, logFC -4.4 to 3.9, log10(p) 0.0 to 3.0	44
1	Cluster 414: 441/1365 pixels shown, logFC -4.0 to 5.2, log10(p) 0.0 to 5.3	414
1	Cluster 453: 1/44 pixels shown, logFC -3.1 to 3.6, log10(p) 0.0 to 1.7	453
1	Cluster 691: 148/148 pixels shown, logFC -1.3 to 2.0, log10(p) 0.0 to 3.1	691
1	Cluster 765: 267/267 pixels shown, logFC -1.7 to 2.5, log10(p) 0.0 to 2.8	765
1	Cluster 869: 853/1024 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 3.1	869
1	Cluster 973: 232/339 pixels shown, logFC -4.2 to 3.6, log10(p) 0.0 to 2.0	973
1	Cluster 1594: 61/1525 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 3.4	1594
1	Cluster 1687: 50/50 pixels shown, logFC -0.4 to 3.6, log10(p) 0.0 to 1.5	1687
1	Cluster 2148: 5/5 pixels shown, logFC -3.8 to -0.6, log10(p) 0.2 to 1.5	2148
1	Cluster 3121: 17/18 pixels shown, logFC 0.2 to 2.8, log10(p) 0.0 to 1.1	3121
1	Cluster 3785: 5/5 pixels shown, logFC 0.9 to 3.3, log10(p) 0.3 to 1.2	3785
1	Cluster 4287: 37/37 pixels shown, logFC -0.3 to 1.9, log10(p) 0.0 to 1.6	4287
1	Cluster 4292: 4/4 pixels shown, logFC 2.1 to 3.6, log10(p) 1.0 to 1.5	4292
1	Cluster 5214: 7/7 pixels shown, logFC 0.7 to 2.8, log10(p) 0.2 to 1.7	5214
